region,prod,wrt,value
MSA_ACP,COCO,SOYA,1.05055451783548e-06
MSA_ACP,COCO,PULS,5.48073224795115e-05
MSA_ACP,COCO,POTA,5.33449506328864e-05
MSA_ACP,COCO,TEXT,-2.26194107802818e-06
MSA_ACP,COCO,TOBA,0.000495138191564764
MSA_ACP,COCO,TOMA,0.000414013089870778
MSA_ACP,COCO,OVEG,0.00111811585779893
MSA_ACP,COCO,APPL,-3.1390356805467e-07
MSA_ACP,COCO,OFRU,-2.59480374627469e-06
MSA_ACP,COCO,CITR,0.000315059784294672
MSA_ACP,COCO,TAGR,-2.27471473933501e-08
MSA_ACP,COCO,TWIN,2.96163068696003e-05
MSA_ACP,COCO,FRUN,-0.172240165487002
MSA_ACP,COCO,WHEA,1.79394123892137e-05
MSA_ACP,COCO,YILD,0.922680841230686
MSA_ACP,COCO,BEEF,-0.00022906305432869
MSA_ACP,COCO,PORK,-0.000331119311219157
MSA_ACP,COCO,SGMT,-0.000538970720003399
MSA_ACP,COCO,EGGS,-0.000900988625594898
MSA_ACP,COCO,POUM,-0.000634451189384281
MSA_ACP,COCO,RICE,-0.000492921712455906
MSA_ACP,COCO,SUGA,-0.000542402263494171
MSA_ACP,COCO,PLMO,-5.99286235261371e-05
MSA_ACP,COCO,OTHO,-0.00231427183676723
MSA_ACP,COCO,MILK,-0.00015978958977681
MSA_ACP,COCO,COFF,-0.000528100451031512
MSA_ACP,COCO,COCO,0.993595948505441
MSA_ACP,COCO,FPRI,-7.2096671056519e-06
MSA_ACP,COCO,FENI,-0.00047511316957918
MSA_ACP,COCO,FEDE,-0.01
MSA_ACP,COCO,INPE,-0.80651170658445
MSA_ACP,FFIS,FFIS,0.975330735895803
MSA_ACP,FFIS,FEDE,-0.01
MSA_ACP,FFIS,INPE,-0.965330735895803
MSA_ACP,SFIS,SFIS,0.93881809832113
MSA_ACP,SFIS,FEDE,-0.01
MSA_ACP,SFIS,INPE,-0.92881809832113
MSA_ACP,OAQU,OAQU,0.962790788643156
MSA_ACP,OAQU,FEDE,-0.01
MSA_ACP,OAQU,INPE,-0.952790788643155
MSA_ACP,FPRI,MAIZ,-0.000885579703510069
MSA_ACP,FPRI,OCER,-0.000862458582962331
MSA_ACP,FPRI,SOYA,-0.00033637947100512
MSA_ACP,FPRI,PULS,-0.000891120233596254
MSA_ACP,FPRI,POTA,-0.000930335691127815
MSA_ACP,FPRI,TEXT,1.55093258217317e-05
MSA_ACP,FPRI,TOBA,-0.000893504119255523
MSA_ACP,FPRI,TOMA,-0.000892972300042509
MSA_ACP,FPRI,OVEG,-0.000889642089816241
MSA_ACP,FPRI,APPL,-0.000785759923522738
MSA_ACP,FPRI,OFRU,-0.000888988683746796
MSA_ACP,FPRI,CITR,-0.000890799902865513
MSA_ACP,FPRI,TAGR,-0.000547861113657768
MSA_ACP,FPRI,TWIN,-0.000948791751641318
MSA_ACP,FPRI,WHEA,-0.000109604115850528
MSA_ACP,FPRI,BEEF,-0.000889755652794986
MSA_ACP,FPRI,PORK,-0.000890572450347049
MSA_ACP,FPRI,SGMT,-0.000898046734589779
MSA_ACP,FPRI,EGGS,-0.000896187165154902
MSA_ACP,FPRI,POUM,-0.000893499162104897
MSA_ACP,FPRI,RICE,-0.000889951234351287
MSA_ACP,FPRI,SUGA,-0.000889848805057377
MSA_ACP,FPRI,PLMO,-0.000896149679358494
MSA_ACP,FPRI,OTHO,-0.000956749497144823
MSA_ACP,FPRI,MILK,-0.000889358570261408
MSA_ACP,FPRI,COFF,-0.000889200948019947
MSA_ACP,FPRI,COCO,-0.000889185162914712
MSA_ACP,FPRI,FPRI,0.981341326794136
MSA_ACP,FPRI,FENI,-0.000889265561588922
MSA_ACP,FPRI,FEDE,-0.01
MSA_ACP,FPRI,INPE,-0.948945267813668
MSA_ACP,FENI,MAIZ,-1.07558076948902e-06
MSA_ACP,FENI,OCER,3.82678476008872e-06
MSA_ACP,FENI,SOYA,-9.92181147711445e-08
MSA_ACP,FENI,PULS,-8.59966967858373e-05
MSA_ACP,FENI,POTA,-1.19059958734492e-05
MSA_ACP,FENI,TEXT,5.60200966500189e-07
MSA_ACP,FENI,TOBA,-0.000179808198778942
MSA_ACP,FENI,TOMA,-0.000197719714619224
MSA_ACP,FENI,OVEG,-0.00220948036749152
MSA_ACP,FENI,APPL,-3.97417529876858e-07
MSA_ACP,FENI,OFRU,-0.00376766224144651
MSA_ACP,FENI,CITR,-0.000549159999694128
MSA_ACP,FENI,TAGR,-2.50628824586244e-07
MSA_ACP,FENI,TWIN,-6.88410313774149e-06
MSA_ACP,FENI,TCRP,-0.0176150332354501
MSA_ACP,FENI,WHEA,-7.08419100552876e-06
MSA_ACP,FENI,YILD,0.460516169483999
MSA_ACP,FENI,BEEF,-0.00111228996485251
MSA_ACP,FENI,PORK,0.000615487738362347
MSA_ACP,FENI,SGMT,-7.97704969486103e-05
MSA_ACP,FENI,EGGS,-0.000538295920232699
MSA_ACP,FENI,POUM,0.000803655568763183
MSA_ACP,FENI,RICE,-0.00222393933360027
MSA_ACP,FENI,SUGA,-0.00360940419052027
MSA_ACP,FENI,PLMO,-4.02437671255359e-06
MSA_ACP,FENI,OTHO,-0.000217413151072071
MSA_ACP,FENI,MILK,-1.58586578093997e-05
MSA_ACP,FENI,COFF,-0.000271470707331328
MSA_ACP,FENI,COCO,-3.27339127540246e-05
MSA_ACP,FENI,FPRI,-4.9676996540038e-07
MSA_ACP,FENI,FENI,0.466557577690331
MSA_ACP,FENI,FEDE,-0.01
MSA_ACP,FENI,INPE,-0.425242852911862
MSA_ACP,FEDE,MAIZ,-0.000113179539749694
MSA_ACP,FEDE,OCER,-1.70024191637719e-05
MSA_ACP,FEDE,SOYA,-3.51712860759101e-07
MSA_ACP,FEDE,PULS,-0.000351311775757748
MSA_ACP,FEDE,POTA,-1.56310209054979e-05
MSA_ACP,FEDE,TEXT,-5.1546410948289e-06
MSA_ACP,FEDE,TOBA,0.0001348664920561
MSA_ACP,FEDE,TOMA,0.00113960212113686
MSA_ACP,FEDE,OVEG,-0.00593311238950646
MSA_ACP,FEDE,APPL,4.24278035982335e-06
MSA_ACP,FEDE,OFRU,0.019101456912701
MSA_ACP,FEDE,CITR,0.0023418546342021
MSA_ACP,FEDE,TAGR,2.67119158772454e-06
MSA_ACP,FEDE,TWIN,6.70974187895252e-05
MSA_ACP,FEDE,TCRP,0.000738249698002435
MSA_ACP,FEDE,FODFAL,0.0103385243944932
MSA_ACP,FEDE,FRUN,-0.100798841471069
MSA_ACP,FEDE,WHEA,-8.57844718975945e-06
MSA_ACP,FEDE,BEEF,0.176848045209621
MSA_ACP,FEDE,PORK,0.192328153372415
MSA_ACP,FEDE,SGMT,0.0261077105911638
MSA_ACP,FEDE,EGGS,0.0748474709298741
MSA_ACP,FEDE,POUM,0.0904920948235669
MSA_ACP,FEDE,RICE,0.00157572455067491
MSA_ACP,FEDE,SUGA,0.00345529783432799
MSA_ACP,FEDE,PLMO,0.000119770919163485
MSA_ACP,FEDE,OTHO,0.000365356440606593
MSA_ACP,FEDE,MILK,0.0809763633145661
MSA_ACP,FEDE,COFF,0.00179387183902598
MSA_ACP,FEDE,COCO,0.000611784055822598
MSA_ACP,FEDE,FFIS,0.000454758105193453
MSA_ACP,FEDE,SFIS,0.00554636683304437
MSA_ACP,FEDE,OAQU,0.00198355365679991
MSA_ACP,FEDE,FPRI,4.9604509465365e-06
MSA_ACP,FEDE,FENI,0.00887967973899313
MSA_ACP,FEDE,FEDE,-0.550830478911923
MSA_ACP,FEDE,INPE,-0.0421858859799142
MSA_ACP,INPE,MAIZ,0.00508634984271153
MSA_ACP,INPE,OCER,0.00131363866064019
MSA_ACP,INPE,SOYA,4.27906797322338e-05
MSA_ACP,INPE,PULS,0.0338082971061061
MSA_ACP,INPE,POTA,0.0049894102436735
MSA_ACP,INPE,TEXT,0.000159033061503607
MSA_ACP,INPE,TOBA,0.0485410450869299
MSA_ACP,INPE,TOMA,0.0513711139689108
MSA_ACP,INPE,OVEG,0.302098557667969
MSA_ACP,INPE,APPL,0.000191301108250184
MSA_ACP,INPE,OFRU,0.76698348983831
MSA_ACP,INPE,CITR,0.103324183840335
MSA_ACP,INPE,TAGR,0.000120500616545809
MSA_ACP,INPE,TWIN,0.00305180341318473
MSA_ACP,INPE,TCRP,0.00565649072853446
MSA_ACP,INPE,FODFAL,-0.00231116953937256
MSA_ACP,INPE,FRUN,0.024262247010081
MSA_ACP,INPE,WHEA,0.00017811350687615
MSA_ACP,INPE,BEEF,0.0546008143976305
MSA_ACP,INPE,PORK,0.0600545183092785
MSA_ACP,INPE,SGMT,0.00856852545628193
MSA_ACP,INPE,EGGS,0.0277519947776953
MSA_ACP,INPE,POUM,0.0305365675196665
MSA_ACP,INPE,RICE,0.0346125197999177
MSA_ACP,INPE,SUGA,0.146784477263567
MSA_ACP,INPE,PLMO,0.00283136138010771
MSA_ACP,INPE,OTHO,0.00175299743243919
MSA_ACP,INPE,MILK,0.0238812545889565
MSA_ACP,INPE,COFF,0.0702621392215576
MSA_ACP,INPE,COCO,0.0236740926155449
MSA_ACP,INPE,FFIS,0.0210630420558474
MSA_ACP,INPE,SFIS,0.247174561122712
MSA_ACP,INPE,OAQU,0.0906788524025339
MSA_ACP,INPE,FPRI,0.000225853505703455
MSA_ACP,INPE,FENI,0.181175236952209
MSA_ACP,INPE,FEDE,-0.020240987044099
MSA_ACP,INPE,INPE,-2.35425501859847
RSA,BARL,BARL,0.399744670847077
RSA,BARL,OATS,7.09162450588627e-07
RSA,BARL,MAIZ,-8.29136426998499e-05
RSA,BARL,OCER,-0.0001
RSA,BARL,RAPE,2.72878955548793e-06
RSA,BARL,SUNF,3.14695135247873e-05
RSA,BARL,SOYA,-8.96455061153615e-05
RSA,BARL,PULS,-0.000110897273375839
RSA,BARL,POTA,-7.08977187519159e-05
RSA,BARL,TEXT,-0.00016936565342479
RSA,BARL,TOBA,0.000118777123310785
RSA,BARL,TOMA,5.09213084484752e-05
RSA,BARL,OVEG,-1.14521905767606e-05
RSA,BARL,APPL,0.000209290998358957
RSA,BARL,OFRU,-2.17469170800483e-05
RSA,BARL,CITR,0.000137928921164664
RSA,BARL,TAGR,0.000229027949602146
RSA,BARL,TABO,0.000126885505354352
RSA,BARL,TWIN,0.00021275523250891
RSA,BARL,TCRP,-0.0560539311434325
RSA,BARL,WHEA,-0.0067285283515099
RSA,BARL,YILD,0.370638197631463
RSA,BARL,BEEF,-1.38871978478146e-05
RSA,BARL,PORK,-0.000139738429200906
RSA,BARL,SGMT,-0.000182355536004124
RSA,BARL,EGGS,-0.000155875681600874
RSA,BARL,POUM,-0.000172244556411932
RSA,BARL,RICE,-0.000255021181805535
RSA,BARL,SUGA,-0.000130713892784786
RSA,BARL,OLIO,-0.000382354864705349
RSA,BARL,PLMO,0.000309491055244815
RSA,BARL,OTHO,-0.000359308831862726
RSA,BARL,MILK,0.000148141033310044
RSA,BARL,COFF,0.000116322799724296
RSA,BARL,TEAS,-0.000172038371431731
RSA,BARL,COCO,0.000430834201961894
RSA,BARL,FPRI,-0.000157000374362189
RSA,BARL,FENI,-0.000141919368536095
RSA,BARL,FEDE,-0.01
RSA,BARL,INPE,-0.326168117758076
RSA,OATS,BARL,1.76224550854623e-05
RSA,OATS,OATS,0.400158180126943
RSA,OATS,MAIZ,9.65797684297172e-06
RSA,OATS,OCER,-0.0001
RSA,OATS,RAPE,0.000152497732706813
RSA,OATS,SUNF,0.000446512732805163
RSA,OATS,SOYA,1.35785811243177e-05
RSA,OATS,PULS,6.16580093562291e-06
RSA,OATS,POTA,4.20045419767944e-06
RSA,OATS,TEXT,4.05220415098148e-06
RSA,OATS,TOBA,1.57768439744941e-05
RSA,OATS,TOMA,9.95498423642658e-06
RSA,OATS,OVEG,6.56635413297343e-06
RSA,OATS,APPL,4.81395978886177e-05
RSA,OATS,OFRU,2.01414276231683e-05
RSA,OATS,CITR,8.22026374426345e-05
RSA,OATS,TAGR,4.42011951488518e-05
RSA,OATS,TABO,0.000112002180198102
RSA,OATS,TWIN,3.19804539753395e-05
RSA,OATS,TCRP,-0.071424536062959
RSA,OATS,WHEA,-0.0027840907388706
RSA,OATS,YILD,0.375164901818816
RSA,OATS,BEEF,1.34517732299813e-06
RSA,OATS,PORK,-1.07135145435027e-06
RSA,OATS,SGMT,-6.99310836249138e-06
RSA,OATS,EGGS,-1.29051476501905e-06
RSA,OATS,POUM,-2.08505192600638e-06
RSA,OATS,RICE,-2.15085978105767e-06
RSA,OATS,SUGA,2.68487736342556e-06
RSA,OATS,OLIO,-0.000247123946705756
RSA,OATS,PLMO,0.000172671806207952
RSA,OATS,OTHO,-9.37581258205183e-06
RSA,OATS,MILK,4.18128150922863e-06
RSA,OATS,COFF,9.7712376688157e-05
RSA,OATS,TEAS,5.07969693300391e-05
RSA,OATS,COCO,0.000226209501618689
RSA,OATS,FPRI,-0.000177732024748284
RSA,OATS,FENI,-1.21376233856383e-07
RSA,OATS,FEDE,-0.00698089236957533
RSA,OATS,INPE,-0.320001572511489
RSA,MAIZ,BARL,-1.53458820374359e-06
RSA,MAIZ,OATS,7.1933524416341e-09
RSA,MAIZ,MAIZ,0.398085804778763
RSA,MAIZ,OCER,-2.61653959232653e-06
RSA,MAIZ,RAPE,-6.08983099840021e-08
RSA,MAIZ,SUNF,-2.11728098283082e-07
RSA,MAIZ,SOYA,-9.40939719027084e-06
RSA,MAIZ,PULS,-0.000236725010404087
RSA,MAIZ,POTA,0.000302054376462596
RSA,MAIZ,TEXT,-3.9622218740435e-05
RSA,MAIZ,TOBA,2.77091335292071e-05
RSA,MAIZ,TOMA,0.000783816411940948
RSA,MAIZ,OVEG,0.00248731355429442
RSA,MAIZ,APPL,1.9952303189423e-05
RSA,MAIZ,OFRU,0.00131448421418912
RSA,MAIZ,CITR,0.000423596642707995
RSA,MAIZ,TAGR,6.57035346864551e-06
RSA,MAIZ,TABO,-2.38106873542577e-06
RSA,MAIZ,TWIN,1.96791753625398e-05
RSA,MAIZ,TCRP,-0.0423691510232429
RSA,MAIZ,WHEA,-0.00327145589050639
RSA,MAIZ,YILD,0.357031218736
RSA,MAIZ,BEEF,-0.000531452897851066
RSA,MAIZ,PORK,-0.00152732388847726
RSA,MAIZ,SGMT,-0.000142474876062543
RSA,MAIZ,EGGS,-0.00171933986685093
RSA,MAIZ,POUM,-0.00317704695880248
RSA,MAIZ,RICE,-0.00688162286030511
RSA,MAIZ,SUGA,-0.00086950781437205
RSA,MAIZ,OLIO,-7.68289253209594e-06
RSA,MAIZ,PLMO,-7.39877148970422e-05
RSA,MAIZ,OTHO,-0.00246336383737879
RSA,MAIZ,MILK,0.000627946592892273
RSA,MAIZ,COFF,-0.00033195976621243
RSA,MAIZ,TEAS,-4.0469645680916e-06
RSA,MAIZ,COCO,-2.97469053065663e-05
RSA,MAIZ,FPRI,-2.92676649279299e-06
RSA,MAIZ,FENI,-0.000819092810428529
RSA,MAIZ,FEDE,-0.01
RSA,MAIZ,INPE,-0.329584189546591
RSA,OCER,BARL,-0.000116809675144896
RSA,OCER,OATS,-4.70065238222978e-06
RSA,OCER,MAIZ,-0.000165135432046113
RSA,OCER,OCER,0.39919158966346
RSA,OCER,RAPE,1.30408768031264e-06
RSA,OCER,SUNF,2.27342271871033e-05
RSA,OCER,SOYA,-0.00015734171109706
RSA,OCER,PULS,-0.000197561986208859
RSA,OCER,POTA,-0.000183741039871862
RSA,OCER,TEXT,-0.000249746514722197
RSA,OCER,TOBA,-5.31746545325156e-05
RSA,OCER,TOMA,-9.76230309133024e-05
RSA,OCER,OVEG,-0.00014055974825834
RSA,OCER,APPL,6.3161607301515e-05
RSA,OCER,OFRU,-0.000121702492004934
RSA,OCER,CITR,9.83628111417556e-05
RSA,OCER,TAGR,6.2801975156938e-05
RSA,OCER,TABO,7.42244495277187e-05
RSA,OCER,TWIN,3.25491828895615e-05
RSA,OCER,TCRP,-0.0494502802167559
RSA,OCER,WHEA,-0.0058995672570301
RSA,OCER,YILD,0.369611919981149
RSA,OCER,BEEF,-5.47963505844098e-05
RSA,OCER,PORK,-0.000224260276612171
RSA,OCER,SGMT,-0.000168603180868445
RSA,OCER,EGGS,-0.000248158867687121
RSA,OCER,POUM,-0.000258922567401846
RSA,OCER,RICE,-0.000326490437487648
RSA,OCER,SUGA,-0.000220647334008616
RSA,OCER,OLIO,-0.000427264866622082
RSA,OCER,PLMO,0.000383763039367292
RSA,OCER,OTHO,-0.0004255463985447
RSA,OCER,MILK,0.000170351478883705
RSA,OCER,COFF,0.000115824666481009
RSA,OCER,TEAS,-0.000186144865872534
RSA,OCER,COCO,0.000561370298761771
RSA,OCER,FPRI,-0.000186459888362185
RSA,OCER,FENI,-0.000237887363238395
RSA,OCER,FEDE,-0.01
RSA,OCER,INPE,-0.33097491067958
RSA,RAPE,BARL,0.000254392002855781
RSA,RAPE,OATS,0.000572105492142806
RSA,RAPE,MAIZ,-0.000306741679525175
RSA,RAPE,OCER,0.0001040785867568
RSA,RAPE,RAPE,0.393532038697941
RSA,RAPE,SUNF,-0.00109564075152331
RSA,RAPE,SOYA,3.8364497896624e-05
RSA,RAPE,PULS,-0.000510960835833427
RSA,RAPE,POTA,-0.000873357654609903
RSA,RAPE,TEXT,-0.000504921312549475
RSA,RAPE,TOBA,-0.000893437799047139
RSA,RAPE,TOMA,-0.000948947785805634
RSA,RAPE,OVEG,-0.000928322296560346
RSA,RAPE,APPL,-0.000804651123050033
RSA,RAPE,OFRU,-0.000877117025776818
RSA,RAPE,CITR,-0.000578488866858612
RSA,RAPE,TAGR,-0.00084312781520091
RSA,RAPE,TABO,-0.000596271266667178
RSA,RAPE,TWIN,-0.00089943325947013
RSA,RAPE,WHEA,-0.000151152225914844
RSA,RAPE,BEEF,-0.000349558999696947
RSA,RAPE,PORK,-0.000850320181324531
RSA,RAPE,SGMT,-9.74743878089796e-05
RSA,RAPE,EGGS,-0.000932039185370436
RSA,RAPE,POUM,-0.00090567297613749
RSA,RAPE,RICE,-0.000703516379023037
RSA,RAPE,SUGA,-0.000718234860284538
RSA,RAPE,OLIO,0.00053560809074224
RSA,RAPE,PLMO,-0.000123560927385129
RSA,RAPE,OTHO,-0.000963428134512953
RSA,RAPE,MILK,0.000351483158190885
RSA,RAPE,COFF,-0.00048437223389487
RSA,RAPE,TEAS,-0.000417173814369433
RSA,RAPE,COCO,0.000138519869463836
RSA,RAPE,FPRI,-0.00100401191153965
RSA,RAPE,FENI,-0.000918270713007802
RSA,RAPE,FEDE,-0.01
RSA,RAPE,INPE,-0.366246383993241
RSA,SUNF,BARL,0.000513335153706492
RSA,SUNF,OATS,0.000293105619119929
RSA,SUNF,MAIZ,-0.000186605145015598
RSA,SUNF,OCER,0.000317477064747192
RSA,SUNF,RAPE,-0.000191710430978413
RSA,SUNF,SUNF,0.393239857178051
RSA,SUNF,SOYA,0.000243550346284687
RSA,SUNF,PULS,-0.000445070001047892
RSA,SUNF,POTA,-0.000901757315638555
RSA,SUNF,TEXT,-0.000442591189981196
RSA,SUNF,TOBA,-0.000933764561585415
RSA,SUNF,TOMA,-0.000997956546739341
RSA,SUNF,OVEG,-0.000970566495631692
RSA,SUNF,APPL,-0.000699767121346037
RSA,SUNF,OFRU,-0.000841766273071539
RSA,SUNF,CITR,-0.000228788702214653
RSA,SUNF,TAGR,-0.000782178413258055
RSA,SUNF,TABO,-0.000308646957621802
RSA,SUNF,TWIN,-0.000895791207333841
RSA,SUNF,TCRP,-0.000590634682822282
RSA,SUNF,WHEA,-0.000403567437529537
RSA,SUNF,YILD,0.376250837426989
RSA,SUNF,BEEF,-0.000365785943352311
RSA,SUNF,PORK,-0.000895183061017356
RSA,SUNF,SGMT,-0.000111159165673188
RSA,SUNF,EGGS,-0.000981333040969216
RSA,SUNF,POUM,-0.000953167254666997
RSA,SUNF,RICE,-0.000689265013867874
RSA,SUNF,SUGA,-0.000705771917226775
RSA,SUNF,OLIO,-0.000635819914667829
RSA,SUNF,PLMO,0.000702714950128784
RSA,SUNF,OTHO,-0.00103937891922175
RSA,SUNF,MILK,0.000374618498555066
RSA,SUNF,COFF,-3.47981845866004e-05
RSA,SUNF,TEAS,3.93044621930561e-05
RSA,SUNF,COCO,0.00124404530470694
RSA,SUNF,FPRI,-0.00116246742873246
RSA,SUNF,FENI,-0.000957843338427201
RSA,SUNF,FEDE,-0.01
RSA,SUNF,INPE,-0.368614872913268
RSA,SOYA,BARL,-3.6053560547207e-05
RSA,SOYA,OATS,2.19762379307908e-07
RSA,SOYA,MAIZ,-0.000204463400303556
RSA,SOYA,OCER,-5.41732249536385e-05
RSA,SOYA,RAPE,1.65506763309039e-07
RSA,SOYA,SUNF,6.00478430526675e-06
RSA,SOYA,SOYA,0.398974960088116
RSA,SOYA,PULS,-0.000262721834461988
RSA,SOYA,POTA,-0.000170782215751797
RSA,SOYA,TEXT,-0.000339999555249804
RSA,SOYA,TOBA,0.000134858267764253
RSA,SOYA,TOMA,7.09322013529198e-05
RSA,SOYA,OVEG,-4.33960314229921e-05
RSA,SOYA,APPL,0.00031420874188595
RSA,SOYA,OFRU,-3.40979124323969e-05
RSA,SOYA,CITR,0.000386031789941576
RSA,SOYA,TAGR,0.000259818053799675
RSA,SOYA,TABO,3.04336321809302e-05
RSA,SOYA,TWIN,0.000270860380543833
RSA,SOYA,TCRP,-0.0470508824213689
RSA,SOYA,WHEA,-0.00656223467342463
RSA,SOYA,YILD,0.368123592351979
RSA,SOYA,BEEF,-2.99958371955574e-05
RSA,SOYA,PORK,-0.000308842476149233
RSA,SOYA,SGMT,-0.000404385836746966
RSA,SOYA,EGGS,-0.000343492103082783
RSA,SOYA,POUM,-0.000313940786955416
RSA,SOYA,RICE,-0.000398572840223796
RSA,SOYA,SUGA,-0.000293590793401171
RSA,SOYA,OLIO,-0.000995986167095973
RSA,SOYA,PLMO,0.000669313507640254
RSA,SOYA,OTHO,-0.00158410827155775
RSA,SOYA,MILK,0.000325291536686492
RSA,SOYA,COFF,0.000382617378553553
RSA,SOYA,TEAS,-7.47838983912501e-05
RSA,SOYA,COCO,0.00117844764670355
RSA,SOYA,FPRI,-6.46879420016543e-05
RSA,SOYA,FENI,-0.000309277236062341
RSA,SOYA,FEDE,-0.01
RSA,SOYA,INPE,-0.333123694259836
RSA,PULS,BARL,-4.71023156525188e-06
RSA,PULS,OATS,1.05387768619331e-08
RSA,PULS,MAIZ,-0.000543249924629558
RSA,PULS,OCER,-7.18366312065256e-06
RSA,PULS,RAPE,-2.32796042626477e-07
RSA,PULS,SUNF,-1.15888071550684e-06
RSA,PULS,SOYA,-2.77458427607607e-05
RSA,PULS,PULS,0.988413632073145
RSA,PULS,POTA,-0.000452017148895977
RSA,PULS,TEXT,-0.000108825383901188
RSA,PULS,TOBA,-5.22103224550644e-05
RSA,PULS,TOMA,0.000164606099623571
RSA,PULS,OVEG,0.000174494813363088
RSA,PULS,APPL,-3.77347650061527e-05
RSA,PULS,OFRU,-0.000116245372980527
RSA,PULS,CITR,-1.53247174246796e-06
RSA,PULS,TAGR,-3.5340369887214e-05
RSA,PULS,TABO,-9.83428772933602e-06
RSA,PULS,TWIN,-3.49624765118171e-05
RSA,PULS,TCRP,-0.0820776652553785
RSA,PULS,WHEA,5.24243107443976e-05
RSA,PULS,YILD,0.892158449938289
RSA,PULS,BEEF,-0.000364775621945238
RSA,PULS,PORK,-0.00119469781641005
RSA,PULS,SGMT,-0.00031121155851176
RSA,PULS,EGGS,-0.00126882249662887
RSA,PULS,POUM,-0.00110678362434221
RSA,PULS,RICE,-0.000768460366983782
RSA,PULS,SUGA,-0.000894549119443794
RSA,PULS,OLIO,-1.39833183016371e-05
RSA,PULS,PLMO,0.000221670239062912
RSA,PULS,OTHO,-0.00306404494936079
RSA,PULS,MILK,0.000542533817302654
RSA,PULS,COFF,-0.000264908348576499
RSA,PULS,TEAS,-9.29834177025359e-06
RSA,PULS,COCO,2.4796295086155e-06
RSA,PULS,FPRI,-6.74363170408115e-06
RSA,PULS,FENI,-0.000870915640203579
RSA,PULS,FEDE,-0.01
RSA,PULS,INPE,-0.885922007494021
RSA,POTA,BARL,-1.14620892580064e-06
RSA,POTA,OATS,2.7327952743835e-09
RSA,POTA,MAIZ,0.00026384617200355
RSA,POTA,OCER,-2.54307330226025e-06
RSA,POTA,RAPE,-1.51457312167429e-07
RSA,POTA,SUNF,-8.9373799706668e-07
RSA,POTA,SOYA,-6.86522114219185e-06
RSA,POTA,PULS,-0.000172054107943239
RSA,POTA,POTA,0.977896602806652
RSA,POTA,TEXT,-3.87293742106015e-05
RSA,POTA,TOBA,-7.87303589557858e-05
RSA,POTA,TOMA,-0.000499184976220336
RSA,POTA,OVEG,-0.00133784997712297
RSA,POTA,APPL,-6.089933914371e-05
RSA,POTA,OFRU,-0.00127410845731783
RSA,POTA,CITR,-0.000381264256295172
RSA,POTA,TAGR,-4.24502532990424e-05
RSA,POTA,TABO,-6.58982571043435e-06
RSA,POTA,TWIN,-5.79632193061453e-05
RSA,POTA,TCRP,-0.0165634291402724
RSA,POTA,WHEA,2.10729188445849e-05
RSA,POTA,YILD,0.873162455980404
RSA,POTA,BEEF,-0.00088941669664002
RSA,POTA,PORK,-0.00207547672224005
RSA,POTA,SGMT,-0.000126160172890143
RSA,POTA,EGGS,-0.00244561987958787
RSA,POTA,POUM,-0.00231578224955321
RSA,POTA,RICE,-0.000595911607191654
RSA,POTA,SUGA,-0.000822186008209119
RSA,POTA,OLIO,-5.32430184865561e-06
RSA,POTA,PLMO,0.000534665399315211
RSA,POTA,OTHO,-0.00214035820890604
RSA,POTA,MILK,0.000808682503508137
RSA,POTA,COFF,-0.000358160255811201
RSA,POTA,TEAS,-3.52984618477603e-06
RSA,POTA,COCO,4.56824375726135e-06
RSA,POTA,FPRI,-2.56288484082393e-06
RSA,POTA,FENI,-0.0012410349704151
RSA,POTA,FEDE,-0.01
RSA,POTA,INPE,-0.93598306398808
RSA,TEXT,BARL,-3.90211464600471e-05
RSA,TEXT,OATS,3.75703568308844e-08
RSA,TEXT,MAIZ,-0.000493227876717524
RSA,TEXT,OCER,-4.92601015880441e-05
RSA,TEXT,RAPE,-1.24785744676734e-06
RSA,TEXT,SUNF,-6.25124429204513e-06
RSA,TEXT,SOYA,-0.000194775081429573
RSA,TEXT,PULS,-0.000590314567551346
RSA,TEXT,POTA,-0.000551929539019587
RSA,TEXT,TEXT,0.989323469873966
RSA,TEXT,TOBA,-0.000395878252024122
RSA,TEXT,TOMA,-0.000404821097208425
RSA,TEXT,OVEG,-0.000433364052301927
RSA,TEXT,APPL,-0.000284596717399926
RSA,TEXT,OFRU,-0.000432894008112623
RSA,TEXT,CITR,-0.000185922211598264
RSA,TEXT,TAGR,-0.000257228570970386
RSA,TEXT,TABO,-5.53011246529785e-05
RSA,TEXT,TWIN,-0.000300742794756554
RSA,TEXT,TCRP,-0.0734986321665662
RSA,TEXT,WHEA,0.000245923917027849
RSA,TEXT,YILD,0.903865872487961
RSA,TEXT,BEEF,-0.000124148853954486
RSA,TEXT,PORK,-0.000632160029134802
RSA,TEXT,SGMT,-0.000572647406427095
RSA,TEXT,EGGS,-0.000696695531238673
RSA,TEXT,POUM,-0.000644241459095679
RSA,TEXT,RICE,-0.000586981122373038
RSA,TEXT,SUGA,-0.000616730932942644
RSA,TEXT,OLIO,-7.4327347554305e-05
RSA,TEXT,PLMO,0.00019414837357946
RSA,TEXT,OTHO,-0.00145611660809262
RSA,TEXT,MILK,0.000526809919388143
RSA,TEXT,COFF,-0.000169338557899355
RSA,TEXT,TEAS,-5.05013349978303e-05
RSA,TEXT,COCO,0.000303139862532288
RSA,TEXT,FPRI,-3.73738476077128e-05
RSA,TEXT,FENI,-0.000638644997333915
